ジャンル名,売上指数（千円）,シェア,商品ランク入り数
鶏卵,32542,84.13%,3265
うずら卵,2057,5.32%,405
その他,1350,3.49%,356
燻製卵・くんたま,1022,2.64%,194
セット・詰め合わせ,718,1.86%,133
烏骨鶏卵,431,1.11%,60
ピータン,292,0.75%,92
温泉たまご,269,0.70%,68
