ジャンル名,売上指数（千円）,シェア,商品ランク入り数
セット・詰め合わせ,29307,27.46%,2682
ぬか漬け,14320,13.42%,2157
その他,8850,8.29%,2851
しょうゆ漬け,8708,8.16%,2515
塩漬け,7265,6.81%,2158
松前漬け,7019,6.58%,887
らっきょう漬け,6746,6.32%,1154
たくあん漬け,6590,6.17%,1849
酢漬け,4908,4.60%,1056
みそ漬け,3383,3.17%,1109
浅漬け,3162,2.96%,1317
かす漬け,2614,2.45%,625
わさび漬け,1184,1.11%,436
しば漬け,1084,1.02%,560
福神漬け,759,0.71%,306
こうじ漬け,608,0.57%,269
もろみ漬け,223,0.21%,144
