ジャンル名,売上指数（千円）,シェア,商品ランク入り数
スパゲティー,38297,55.29%,5497
リングイネ,15647,22.59%,308
スパゲッティーニ,9126,13.18%,1123
その他,2595,3.75%,667
フェットチーネ,2067,2.98%,465
フェデレリーニ,1388,2.00%,172
カッペリーニ,132,0.19%,146
ブカティーニ,13,0.02%,95
