ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ハンガー,160755,25.67%,16037
その他,98552,15.74%,12744
布団圧縮袋,72029,11.50%,3813
かご・バスケット,58185,9.29%,11537
突っ張り棒・突っ張り棚,44168,7.05%,5996
マガジンボックス・ファイルボックス,40711,6.50%,4178
布団収納ケース,36112,5.77%,3698
フック,35097,5.61%,12250
衣類収納ボックス,29889,4.77%,5156
衣類圧縮袋,21629,3.45%,2925
マグネットラック,11735,1.87%,2075
ウォールポケット,8522,1.36%,2104
有孔ボード・ペグボード,8092,1.29%,1249
レターホルダー,639,0.10%,239
