ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,15123,47.15%,1355
チョコレートパン,9115,28.42%,277
クリームパン,4128,12.87%,702
あんパン,1819,5.67%,519
メロンパン,1716,5.35%,245
ジャムパン,170,0.53%,58
