ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ロングパスタ,61211,83.09%,7722
その他,7019,9.53%,1455
ショートパスタ,5106,6.93%,1557
クスクス,158,0.21%,57
ラザニア,108,0.15%,32
ニョッキ,68,0.09%,16
