ジャンル名,売上指数（千円）,シェア,商品ランク入り数
タイ料理,2360,34.61%,872
南米料理,1702,24.97%,448
その他,1213,17.79%,471
セット・詰め合わせ,986,14.46%,123
ベトナム料理,558,8.18%,459
