ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ホワイトボード,36392,46.39%,2362
掲示板・コルクボード,11563,14.74%,963
黒板,7373,9.40%,790
レーザーポインター・指示棒,6693,8.53%,815
その他,3754,4.79%,855
ホワイトボードマーカー,3653,4.66%,1636
パネル,3552,4.53%,300
チョーク,2408,3.07%,652
コピーボード・電子黒板,1161,1.48%,137
スケジュールボード,906,1.15%,148
ホワイトボード用イレーザー,680,0.87%,246
黒板消し,314,0.40%,84
