ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ジャム・はちみつ,349481,43.27%,32845
パン,322886,39.98%,26246
シリアル,115628,14.32%,11508
セット・詰め合わせ,19342,2.39%,1454
クルトン,382,0.05%,137
