ジャンル名,売上指数（千円）,シェア,商品ランク入り数
手用歯ブラシ,212844,77.78%,24355
電子歯ブラシ・イオン歯ブラシ,27817,10.17%,4139
ワンタフトブラシ,14879,5.44%,2330
その他,14791,5.41%,4652
矯正用ブラシ,1698,0.62%,491
360度歯ブラシ,1622,0.59%,415
