ジャンル名,売上指数（千円）,シェア,商品ランク入り数
果実酢,35693,65.29%,3401
その他,7186,13.15%,2007
米酢,5215,9.54%,1420
バルサミコ,3463,6.33%,889
玄米酢,1218,2.23%,331
穀物酢,1200,2.19%,408
白ワインビネガー,323,0.59%,259
赤ワインビネガー,185,0.34%,148
セット・詰め合わせ,183,0.33%,164
