ジャンル名,売上指数（千円）,シェア,商品ランク入り数
防犯カメラ単体,203473,54.61%,7153
防犯カメラセット,152245,40.86%,2483
レコーダー,9869,2.65%,168
アクセサリー・パーツ,7001,1.88%,1325
