ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,29899,58.98%,7101
セット・詰め合わせ,9958,19.64%,2097
おかか,3836,7.57%,1039
しそ,2600,5.13%,1160
のりたま,2112,4.17%,520
ちりめんじゃこ,1052,2.08%,418
さけ,995,1.96%,401
たらこ,245,0.48%,184
