ジャンル名,売上指数（千円）,シェア,商品ランク入り数
薄削り節,6386,40.30%,0
セット・詰め合わせ,2903,18.32%,0
その他,2566,16.19%,797
仕上節,2324,14.67%,0
厚削り節,1668,10.52%,0
