ジャンル名,売上指数（千円）,シェア,商品ランク入り数
醤油イクラ,333848,84.09%,5517
塩イクラ,25524,6.43%,678
筋子,24316,6.12%,1199
生イクラ,12770,3.22%,195
その他,542,0.14%,77
