ジャンル名,売上指数（千円）,シェア,商品ランク入り数
はさみ,20017,33.19%,6932
カッターナイフ,17134,28.41%,3587
裁断機・ディスクカッター,9769,16.20%,1095
カッティングマット,4794,7.95%,1090
手動シュレッダー,4348,7.21%,451
レターオープナー・ペーパーナイフ,2298,3.81%,833
その他,1025,1.70%,507
カッター替え刃,919,1.52%,344
