ジャンル名,売上指数（千円）,シェア,商品ランク入り数
日用消耗品,6145636,32.13%,434381
防災関連グッズ,1920767,10.04%,81558
文房具・事務用品,1829019,9.56%,551916
バス用品,1712321,8.95%,116686
生活雑貨,1425467,7.45%,190888
手芸・クラフト・生地,1409591,7.37%,494042
タオル,875579,4.58%,84837
掃除用品,719303,3.76%,88665
洗濯用品,691028,3.61%,54326
防犯関連グッズ,634557,3.32%,34457
仏壇・仏具・神具,534830,2.80%,60122
その他,415228,2.17%,30000
印鑑・ハンコ,334914,1.75%,65623
旅行用品,226420,1.18%,30407
トイレ用品,201530,1.05%,24316
冠婚葬祭,42211,0.22%,12542
洋服ブラシ・毛玉取り,7993,0.04%,871
