ジャンル名,売上指数（千円）,シェア,商品ランク入り数
大豆イソフラボン,417634,61.06%,4794
ルテイン,178356,26.08%,6477
アスタキサンチン,42271,6.18%,1624
ポリフェノール,31688,4.63%,1626
マルチファイトケミカル,6725,0.98%,242
カテキン,6060,0.89%,380
その他,1264,0.18%,202
