ジャンル名,売上指数（千円）,シェア,商品ランク入り数
製本機本体,1688,54.85%,289
製本テープ,618,20.07%,261
製本用カバー,429,13.94%,194
製本用とじ具,175,5.68%,145
その他,168,5.46%,161
