ジャンル名,売上指数（千円）,シェア,商品ランク入り数
矯正グッズ,235478,29.64%,27461
安眠グッズ,202509,25.49%,23478
その他,171916,21.64%,7077
カイロ,103399,13.01%,15888
禁煙グッズ,47270,5.95%,2347
健康サンダル・スリッパ,18505,2.33%,2377
冷却グッズ・暑さ対策用品,8187,1.03%,2206
健康シューズ,7298,0.92%,422
