ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,32005,34.81%,2699
もどきご飯・こんにゃくご飯,26446,28.77%,1885
麺類,12428,13.52%,2022
食事セット,10006,10.88%,457
スープ,7812,8.50%,1094
粥・リゾット,3236,3.52%,501
