ジャンル名,売上指数（千円）,シェア,商品ランク入り数
クリアケース・クリアファイル,49975,41.68%,13784
その他,20179,16.83%,6147
リングファイル,15689,13.08%,4931
バインダー,13308,11.10%,4022
ドキュメントファイル,10381,8.66%,1488
個別フォルダー,2681,2.24%,631
フラットファイル,2327,1.94%,1026
名刺ファイル,2308,1.92%,784
インデックス,1550,1.29%,751
スクラップブック,1287,1.07%,473
ハンギングフォルダー,216,0.18%,55
