ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ジャム・はちみつ,462396,51.68%,32052
パン,281579,31.47%,22673
シリアル,134710,15.05%,11476
セット・詰め合わせ,15791,1.76%,1285
クルトン,313,0.03%,49
