ジャンル名,売上指数（千円）,シェア,商品ランク入り数
鶏卵,55431,86.73%,3661
うずら卵,3245,5.08%,510
燻製卵・くんたま,1499,2.35%,232
その他,1155,1.81%,325
セット・詰め合わせ,1065,1.67%,165
烏骨鶏卵,720,1.13%,82
ピータン,410,0.64%,106
温泉たまご,386,0.60%,91
