ジャンル名,売上指数（千円）,シェア,商品ランク入り数
磁気アクセサリー,306522,83.35%,5981
その他,32321,8.79%,1702
マイナスイオンアクセサリー,9181,2.50%,728
チタンアクセサリー,8962,2.44%,961
ゲルマニウムアクセサリー,8737,2.38%,984
ブラックシリカ,1581,0.43%,183
トルマリンアクセサリー,445,0.12%,315
