ジャンル名,売上指数（千円）,シェア,商品ランク入り数
貼るタイプ（粘着剤付）,44424,52.82%,5158
レギュラータイプ（粘着剤なし）,15388,18.30%,2373
その他,12795,15.21%,2136
靴・靴下用タイプ,11200,13.32%,2144
座布団タイプ,294,0.35%,23
