ジャンル名,売上指数（千円）,シェア,商品ランク入り数
セミハード,24898,26.35%,2046
その他,16423,17.38%,2769
フレッシュ,14114,14.94%,2579
ハード,10955,11.59%,1492
セット・詰め合わせ,9656,10.22%,1243
プロセス,9048,9.57%,854
白カビ,3989,4.22%,827
青カビ・ブルー,2747,2.91%,859
ウォッシュ,1125,1.19%,499
スモークチーズ,859,0.91%,258
チーズフォンデュ,369,0.39%,148
シェーブル,312,0.33%,199
