ジャンル名,売上指数（千円）,シェア,商品ランク入り数
白米,1652290,63.60%,30000
玄米,307492,11.84%,12686
雑穀・雑穀米,198592,7.64%,9625
ご飯パック,152756,5.88%,9695
餅,73709,2.84%,4613
発芽玄米,54147,2.08%,2300
もち麦,49874,1.92%,3388
その他,40565,1.56%,4854
麦,31288,1.20%,3845
セット・詰め合わせ,21553,0.83%,2068
ジャスミンライス,9051,0.35%,644
もち米,6441,0.25%,1215
