ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,7722,27.96%,2065
ナムル,5054,18.30%,198
スープ,4556,16.50%,1209
参鶏湯,3693,13.37%,685
セット・詰め合わせ,3596,13.02%,327
トッポギ,1931,6.99%,793
チヂミ,885,3.21%,427
プルコギ,183,0.66%,70
