ジャンル名,売上指数（千円）,シェア,商品ランク入り数
明太子,64185,41.11%,5889
イクラ・筋子,58959,37.76%,3432
数の子,18479,11.84%,1746
たらこ,6990,4.48%,1058
キャビア,4228,2.71%,379
からすみ,2635,1.69%,490
その他,405,0.26%,150
数の子明太,260,0.17%,123
