ジャンル名,売上指数（千円）,シェア,商品ランク入り数
クリップ,4670,36.02%,4116
結束バンド,2590,19.98%,1181
クリップボード,2482,19.14%,1328
その他,1913,14.76%,1259
輪ゴム,1051,8.11%,698
つづりひも,258,1.99%,222
