ジャンル名,売上指数（千円）,シェア,商品ランク入り数
小麦粉,49041,52.11%,0
その他,26427,28.08%,0
米粉,8162,8.67%,1796
そば粉,3500,3.72%,0
片栗粉,1630,1.73%,0
お好み焼・たこ焼き粉,1374,1.46%,482
パン粉,1137,1.21%,0
天ぷら粉,814,0.86%,0
セット・詰め合わせ,775,0.82%,239
コーンスターチ,748,0.80%,0
から揚げ粉,502,0.53%,234
