ジャンル名,売上指数（千円）,シェア,商品ランク入り数
和風おせちセット,186,67.32%,126
洋風おせちセット,85,30.87%,110
中華おせちセット,5,1.81%,151
その他,0,0.00%,90
和洋おせちセット,0,0.00%,90
和洋中おせちセット,0,0.00%,90
