ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ココナッツミルク,4680,51.28%,565
その他,2208,24.19%,934
魚醤・ナンプラー,1710,18.73%,640
スイートチリソース,530,5.80%,296
