ジャンル名,売上指数（千円）,シェア,商品ランク入り数
鶏卵,26800,84.27%,3513
その他,1480,4.65%,432
うずら卵,976,3.07%,249
燻製卵・くんたま,767,2.41%,227
セット・詰め合わせ,645,2.03%,178
烏骨鶏卵,548,1.72%,138
ピータン,384,1.21%,196
温泉たまご,202,0.63%,195
