ジャンル名,売上指数（千円）,シェア,商品ランク入り数
コーヒー飲料,521838,34.45%,25987
コーヒー豆,481733,31.80%,24719
ドリップバッグ,233930,15.44%,14791
カプセルコーヒー,136349,9.00%,7300
インスタントコーヒー,103614,6.84%,12668
その他,37191,2.46%,4289
