ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,25174,29.71%,7030
唐辛子,17514,20.67%,6841
シナモン,8673,10.24%,1794
山椒・花椒,8118,9.58%,1493
ブラックペッパー,6210,7.33%,2117
ジンジャー,5816,6.86%,1566
ガーリック,3895,4.60%,1328
オニオン,1734,2.05%,496
カルダモン,1728,2.04%,623
クローブ,1704,2.01%,616
ターメリック,1135,1.34%,512
ホワイトペッパー,725,0.86%,392
パプリカ,580,0.68%,293
コリアンダー,578,0.68%,344
ナツメグ,448,0.53%,205
サフラン,445,0.52%,150
スターアニス,249,0.29%,178
