ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ドリンクヨーグルト,29023,42.61%,3536
セット・詰め合わせ,14163,20.79%,1044
ソフトヨーグルト,7994,11.74%,1530
その他,5919,8.69%,957
ギリシャヨーグルト,4670,6.86%,421
無糖ヨーグルト,3164,4.65%,637
カスピ海ヨーグルト,2107,3.09%,531
低脂肪ヨーグルト,1072,1.57%,212
