ジャンル名,売上指数（千円）,シェア,商品ランク入り数
セット・詰め合わせ,69374,30.89%,3490
ベーグル,35111,15.63%,2404
菓子パン,27969,12.45%,3151
クロワッサン,24973,11.12%,1567
食パン,19132,8.52%,3016
その他,11732,5.22%,2278
デニッシュ,8775,3.91%,1491
スコーン,7300,3.25%,921
ロールパン,6811,3.03%,929
フランスパン,3957,1.76%,679
惣菜パン,3689,1.64%,1211
ドイツパン,3438,1.53%,943
ナン,1735,0.77%,164
プレッツェル,351,0.16%,110
フォカッチャ,122,0.05%,21
グリッシーニ,81,0.04%,38
イングリッシュマフィン,53,0.02%,39
