ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,20065,41.32%,2165
ダイエット紅茶,18337,37.76%,1497
ダイエット緑茶,7890,16.25%,599
ダイエットフルーツ茶,2271,4.68%,337
