ジャンル名,売上指数（千円）,シェア,商品ランク入り数
セット・詰め合わせ,27793,49.01%,1138
水産物加工品,10284,18.14%,1959
フルーツ・果物,7108,12.54%,724
野菜・きのこ,5194,9.16%,1127
惣菜,4673,8.24%,777
肉加工品,1652,2.91%,441
