ジャンル名,売上指数（千円）,シェア,商品ランク入り数
スパゲティー,48063,73.12%,5066
スパゲッティーニ,8162,12.42%,949
リングイネ,4536,6.90%,290
その他,2502,3.81%,681
フェットチーネ,1173,1.79%,319
フェデレリーニ,1148,1.75%,145
カッペリーニ,112,0.17%,35
ブカティーニ,31,0.05%,14
