ジャンル名,売上指数（千円）,シェア,商品ランク入り数
機内リラックスグッズ,93720,35.04%,10605
トラベルポーチ・パッキングオーガナイザー,70671,26.43%,6872
旅行用変圧器・変換プラグ,30455,11.39%,2380
旅行用小分け容器,22140,8.28%,2742
セキュリティポーチ,17495,6.54%,1968
その他,15437,5.77%,3383
パスポートカバー,12718,4.76%,1994
シューズバッグ,4792,1.79%,441
