ジャンル名,売上指数（千円）,シェア,商品ランク入り数
牛肉,427513,46.61%,27915
鶏肉,154307,16.82%,15969
加工品,150119,16.37%,21093
豚肉,90365,9.85%,12195
馬肉,43641,4.76%,3154
羊肉,15630,1.70%,2175
鴨肉,9747,1.06%,1306
鹿肉,7565,0.82%,1185
精肉セット,6690,0.73%,446
猪肉,4402,0.48%,570
その他肉類,4355,0.47%,776
挽肉,2089,0.23%,417
七面鳥,709,0.08%,108
ダチョウ肉,88,0.01%,11
