ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ゴルゴンゾーラ,2410,56.06%,364
その他,1083,25.20%,236
ロックフォール,458,10.65%,73
フルムダンベール,205,4.77%,29
スティルトン,142,3.31%,45
