ジャンル名,売上指数（千円）,シェア,商品ランク入り数
水産物加工品,60004,51.78%,9614
肉加工品,16002,13.81%,2489
セット・詰め合わせ,13676,11.80%,1487
フルーツ・果物,9745,8.41%,2255
野菜・きのこ,8772,7.57%,1962
惣菜,7674,6.62%,1485
