ジャンル名,売上指数（千円）,シェア,商品ランク入り数
サポーター,174325,53.14%,22786
ストレッチ器具,63642,19.40%,1758
その他,39175,11.94%,2468
コルセット,16741,5.10%,1871
円座クッション,12028,3.67%,1144
ベルト,11032,3.36%,1281
足指ストレッチ,6628,2.02%,1290
矯正用シューズ,2665,0.81%,332
視力回復トレーニング,1505,0.46%,172
リップトレーナー,315,0.10%,22
