ジャンル名,売上指数（千円）,シェア,商品ランク入り数
刺繍キット,19291,70.12%,6185
その他,4243,15.42%,2465
刺繍図案,1767,6.42%,644
刺繍枠,1375,5.00%,602
刺繍針,837,3.04%,636
