ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,56012,25.14%,7626
かつおだし,55171,24.76%,5643
こんぶだし,39324,17.65%,1607
あわせだし,31269,14.03%,3547
あごだし,28926,12.98%,2888
ブイヨン・コンソメ,12096,5.43%,2310
