ジャンル名,売上指数（千円）,シェア,商品ランク入り数
洗濯用洗剤,669026,53.87%,27265
柔軟剤,437523,35.23%,24807
洗濯用漂白剤,55894,4.50%,5544
柔軟剤入り洗剤,35421,2.85%,1730
洗濯槽クリーナー,20861,1.68%,3054
セット,16891,1.36%,1372
しみ抜き剤,5661,0.46%,1127
洗濯のり,721,0.06%,290
