ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,20903,40.38%,2091
ダイエット紅茶,18089,34.94%,1474
ダイエット緑茶,9807,18.94%,579
ダイエットフルーツ茶,2971,5.74%,360
