ジャンル名,売上指数（千円）,シェア,商品ランク入り数
水産物加工品,98250,55.64%,11560
セット・詰め合わせ,20693,11.72%,2097
肉加工品,20503,11.61%,2553
惣菜,13187,7.47%,1525
野菜・きのこ,12033,6.81%,1922
フルーツ・果物,11928,6.75%,2374
