ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,6466,20.56%,1307
セット・詰め合わせ,5590,17.77%,527
絹ごし豆腐,5279,16.78%,792
おから,4241,13.48%,826
油揚げ,4174,13.27%,777
湯葉,3227,10.26%,675
ごま豆腐,1416,4.50%,361
寄せ豆腐,331,1.05%,81
豆腐よう,273,0.87%,66
木綿豆腐,187,0.59%,69
がんもどき,113,0.36%,35
厚揚げ,95,0.30%,35
巾着,62,0.20%,23
