ジャンル名,売上指数（千円）,シェア,商品ランク入り数
パルミジャーノ・レッジャーノ,6111,66.14%,583
その他,1989,21.53%,358
ペコリーノ・ロマーノ,552,5.98%,106
コンテ,307,3.32%,69
チェダー,170,1.84%,40
エメンタール,109,1.18%,19
