ジャンル名,売上指数（千円）,シェア,商品ランク入り数
豆乳,71457,70.57%,8784
アーモンドミルク,19458,19.22%,1825
その他,9135,9.02%,1116
ライスミルク,908,0.90%,200
ココナッツミルク,294,0.29%,124
