ジャンル名,売上指数（千円）,シェア,商品ランク入り数
水産物加工品,115163,67.35%,12847
肉加工品,16970,9.92%,2644
惣菜,12585,7.36%,1629
セット・詰め合わせ,12468,7.29%,1472
フルーツ・果物,8002,4.68%,2069
野菜・きのこ,5815,3.40%,1790
