ジャンル名,売上指数（千円）,シェア,商品ランク入り数
スケッチブック,4444,32.06%,1662
その他,2233,16.11%,1260
和紙,2083,15.03%,934
色画用紙,1774,12.80%,1207
画用紙,1421,10.26%,493
水彩紙,1085,7.83%,262
ケント紙,646,4.66%,236
版画用紙,117,0.84%,20
パステル紙,57,0.41%,17
