ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,11690,26.26%,4221
米みそ,7123,16.00%,2250
セット・詰め合わせ,5976,13.43%,1468
麦みそ,5906,13.27%,1726
合わせみそ,5323,11.96%,1913
赤みそ,3422,7.69%,1066
白みそ,2354,5.29%,1064
粒みそ,1382,3.11%,559
豆みそ,1332,2.99%,545
