ジャンル名,売上指数（千円）,シェア,商品ランク入り数
はちみつ・ハニー,392822,82.30%,18967
ジャム・コンフィチュール,40446,8.47%,9851
メープルシロップ,12687,2.66%,1584
ピューレ,9404,1.97%,708
ピーナッツクリーム・ピーナッツバター,7230,1.51%,1346
ミルククリーム,5287,1.11%,543
その他,4952,1.04%,1083
チョコレートクリーム,2550,0.53%,661
コンポート,1944,0.41%,361
