ジャンル名,売上指数（千円）,シェア,商品ランク入り数
貼るタイプ（粘着剤付）,6379,71.28%,1431
その他,1087,12.14%,265
レギュラータイプ（粘着剤なし）,917,10.25%,292
靴・靴下用タイプ,551,6.16%,231
座布団タイプ,15,0.17%,93
