ジャンル名,売上指数（千円）,シェア,商品ランク入り数
牛丼,420152,93.63%,3564
その他,18645,4.16%,1465
豚丼,6563,1.46%,508
親子丼,2436,0.54%,418
カツ丼,932,0.21%,138
