ジャンル名,売上指数（千円）,シェア,商品ランク入り数
両面テープ,8073,28.75%,3353
ボンド,5596,19.93%,2290
のり,4301,15.32%,3238
瞬間接着剤,2856,10.17%,1238
その他,2638,9.40%,1534
テープカッター台,2342,8.34%,1032
セロハンテープ,1992,7.09%,1289
接着はがし液,279,0.99%,173
