ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,8513,24.75%,1540
セット・詰め合わせ,6440,18.72%,522
絹ごし豆腐,5265,15.31%,777
おから,5086,14.78%,893
油揚げ,4144,12.05%,840
湯葉,2752,8.00%,605
ごま豆腐,1396,4.06%,369
木綿豆腐,234,0.68%,169
寄せ豆腐,194,0.56%,132
豆腐よう,164,0.48%,127
厚揚げ,107,0.31%,132
がんもどき,95,0.28%,133
巾着,10,0.03%,95
