ジャンル名,売上指数（千円）,シェア,商品ランク入り数
神棚,33770,61.29%,2828
その他,10609,19.25%,2006
御霊舎,5381,9.77%,175
神具セット,3016,5.47%,663
三方,939,1.70%,290
神鏡,710,1.29%,181
燈籠,531,0.96%,158
香炉,118,0.21%,111
かがり火,24,0.04%,102
